run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,ctmean,ctsigma,fan_mean,fan_stdev,fan_current_correction,IHWP
25220,10.6716,LH2,-3.642,16.75,-2.615,10.305,PI-SIDIS,0.25,3.3,0.36,2.0,30.082,15.517,31.011,15.996,31.209,16.098,31.434,16.215,31.304,16.148,1128.0,2391.0,874.0,489.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,7307.0,2016.0,5291.0,172.698,51.2189,0.321898,35.4332,1.79061,1.011715,OUT
25221,10.6716,LH2,-3.642,16.75,-2.615,10.305,PI-SIDIS,0.25,3.3,0.36,2.0,27.505,15.564,28.35,16.042,28.558,16.16,28.765,16.277,28.661,16.218,4232.0,9401.0,62.0,670.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,6583.0,1882.0,4701.0,167.672,51.2207,0.324923,36.6142,1.81456,1.011738,OUT
25222,10.6716,Dummy,-3.642,16.75,-2.615,10.305,PI-SIDIS,0.25,3.3,0.36,2.0,70.952,37.938,73.09,39.082,73.728,39.423,74.706,39.946,73.884,39.506,46996.0,29828.0,87.0,295.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,13675.0,6123.17,7551.83,104.786,51.2143,0.333318,34.5883,1.85548,1.027325,OUT
25227,10.6716,LD2,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,90.71,48.394,93.328,49.791,94.53,50.432,95.813,51.117,94.609,50.474,54893.0,17737.0,281.0,4104.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,28084.0,1459.0,26625.0,285.212,51.1952,0.330185,36.603,1.66516,1.031299,OUT
25228,10.6716,LD2,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,75.719,46.584,77.97,47.969,78.993,48.598,80.055,49.251,79.052,48.634,10075.0,6947.0,767.0,5821.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,23102.0,1197.0,21905.0,280.827,51.1998,0.332403,36.0672,1.7203,1.031061,OUT
25229,10.6716,LD2,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,38.66,24.273,39.755,24.96,40.12,25.189,40.54,25.453,40.14,25.202,6608.0,6197.0,77.0,169.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,11751.0,321.667,11429.3,287.522,51.2103,0.326025,34.3034,1.55825,1.018009,OUT
25230,10.6716,LD2,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,32.78,24.377,33.7,25.062,33.786,25.126,34.138,25.387,33.756,25.104,5963.0,1939.0,8.0,778.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,9665.0,265.0,9400.0,280.959,51.2546,0.323748,33.6106,1.53983,1.018198,OUT
25232,10.6716,LD2,-3.642,16.75,6.538,10.305,HMSDIS,0.25,3.3,0.9,2.0,18287.493,23.53,18826.275,24.223,18839.788,24.24,19039.489,24.49,18853.253,24.25,0.9984,0.9958,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99819,99.5134,-999,-999,-999,-999,-999,-999,34.3284,1.84236,1.017495,OUT
25233,10.6716,LH2,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,74.947,46.551,77.205,47.954,77.759,48.298,78.826,48.961,77.858,48.359,2229.0,794.0,11.0,132.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,13220.0,302.833,12917.2,167.381,51.2182,0.332584,34.3597,1.83252,1.033187,OUT
25234,10.6716,LH2,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,79.789,45.902,82.311,47.352,83.139,47.829,84.271,48.48,83.196,47.861,6718.0,1847.0,18.0,330.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,14060.0,346.833,13713.2,166.148,51.204,0.32888,34.0785,1.67434,1.033166,OUT
25235,10.6716,LH2,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,80.65,47.528,83.211,49.037,84.222,49.633,85.363,50.305,84.311,49.685,8698.0,9113.0,407.0,659.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,13964.0,312.5,13651.5,164.4,51.198,0.330179,33.8964,1.7474,1.034517,OUT
25236,10.6716,LH2,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,41.381,24.016,42.698,24.78,43.01,24.961,43.461,25.223,43.017,24.965,9051.0,580.0,92.0,568.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,7263.0,95.3333,7167.67,167.807,51.2169,0.323624,35.2842,1.90211,1.017721,OUT
25237,10.6716,LH2,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,42.185,24.42,43.487,25.174,43.497,25.179,43.958,25.446,43.46,25.158,9625.0,627.0,41.0,202.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,7572.0,90.1667,7481.83,173.39,51.2333,0.349037,35.9419,1.97477,1.017864,OUT
25238,10.6716,LH2,-3.642,16.75,6.538,10.305,HMSDIS,0.25,3.3,0.9,2.0,20234.116,24.182,20862.458,24.933,20874.825,24.94,21103.281,25.22,20895.706,24.97,0.9985,0.9949,-999,-999,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,0.99807,99.7526,-999,-999,-999,-999,-999,-999,34.5157,2.04147,1.017955,OUT
25239,10.6716,LH2,-3.642,16.75,6.538,10.305,SHMSDIS,0.25,3.3,0.9,2.0,20955.695,24.612,21616.297,25.388,21682.315,25.466,21925.506,25.751,21720.642,25.511,-999,-999,0.9921,0.9776,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,0.99896,99.751,-999,-999,-999,-999,-999,-999,34.8324,1.91448,1.018209,OUT
25240,10.6716,Dummy,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,65.08,37.75,67.281,39.027,67.823,39.341,68.725,39.864,67.944,39.411,8035.0,810.0,30.0,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,5063.0,118.833,4944.17,73.2446,51.2055,0.321477,34.6787,2.24042,1.027222,OUT
25241,10.6716,Dummy,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,63.69,36.992,65.853,38.248,66.469,38.606,67.329,39.106,66.526,38.639,7025.0,517.0,96.0,724.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,4813.0,120.5,4692.5,70.9455,51.2103,0.316698,33.6564,2.29899,1.027454,OUT
25243,10.6716,Dummy,-3.642,16.75,6.538,10.305,HMSDIS,0.25,3.3,0.9,2.0,37298.191,39.283,38523.204,40.573,38682.649,40.74,39185.707,41.27,38661.755,40.71,0.9983,0.9958,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99812,99.7077,-999,-999,-999,-999,-999,-999,32.8337,2.25831,1.029783,OUT
25244,10.6716,Dummy,-3.642,16.75,6.538,10.305,SHMSDIS,0.25,3.3,0.9,2.0,30300.916,37.073,31268.086,38.257,31299.535,38.295,31708.878,38.796,31287.782,38.281,-999,-999,0.9918,0.9773,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,0.9972,99.7112,-999,-999,-999,-999,-999,-999,35.2089,2.0615,1.026364,OUT
25247,10.6716,C,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,92.028,46.155,95.286,47.789,96.474,48.385,97.783,49.041,96.586,48.441,8392.0,4730.0,91.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,14278.0,550.167,13727.8,143.452,51.183,0.326677,34.7405,2.05903,1.032595,OUT
25248,10.6716,C,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,91.914,44.371,95.017,45.869,95.581,46.141,96.863,46.76,95.523,46.113,7178.0,4252.0,51.0,710.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,14370.0,557.0,13813.0,145.638,51.2349,0.325091,33.0953,1.89172,1.033388,OUT
25249,10.6716,C,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,43.141,24.375,44.548,25.17,44.571,25.183,45.061,25.46,44.63,25.217,3531.0,1561.0,30.0,231.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,6623.0,137.333,6485.67,146.462,51.2338,0.324768,31.7181,1.75368,1.018591,OUT
25250,10.6716,C,-3.642,16.75,6.538,10.305,HMSDIS,0.25,3.3,0.9,2.0,22377.294,24.126,23147.065,24.956,23245.623,25.06,23502.332,25.33,23295.124,25.11,0.9984,0.9959,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.9987,99.7181,-999,-999,-999,-999,-999,-999,32.1563,1.78382,1.018357,OUT
25251,10.6716,Cu,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,85.09,46.038,88.154,47.696,89.19,48.257,90.4,48.911,89.274,48.302,3868.0,3163.0,22.0,845.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,6485.0,333.833,6151.17,69.5208,51.1981,0.321796,31.9704,1.74204,1.0363,OUT
25252,10.6716,Cu,-3.642,16.75,6.538,10.305,PI+SIDIS,0.25,3.3,0.9,2.0,83.872,47.425,86.704,49.027,86.949,49.165,88.125,49.83,86.849,49.108,3326.0,3059.0,52.0,727.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,6265.0,313.667,5951.33,69.0489,51.2499,0.325045,34.0831,2.42467,1.034247,OUT
25253,10.6716,Cu,-3.642,16.75,6.538,10.305,HMSDIS,0.25,3.3,0.9,2.0,43106.465,48.89,44659.998,50.652,44862.956,50.88,45491.182,51.59,44921.277,50.94,0.9983,0.9957,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99845,99.4439,-999,-999,-999,-999,-999,-999,27.894,1.55374,1.046393,OUT
25255,10.6716,LD2,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,64.003,44.252,66.309,45.846,66.988,46.315,67.892,46.94,67.079,46.378,48985.0,87261.0,760.0,7667.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,38308.0,7147.33,31160.7,476.994,51.2185,0.3453,33.4936,3.74678,1.032883,OUT
25256,10.6716,LD2,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,45.975,46.079,47.662,47.77,48.259,48.368,48.915,49.026,48.316,48.424,98791.0,10484.0,872.0,1288.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,27296.0,5202.33,22093.7,469.74,51.2143,0.344473,33.7601,1.79686,1.03386,OUT
25257,10.6716,LD2,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,38.21,45.674,39.629,47.37,39.827,47.608,40.358,48.242,39.79,47.563,31337.0,73157.0,608.0,6192.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,22750.0,4349.83,18400.2,474.021,51.2648,0.338212,36.6357,1.8753,1.030105,OUT
25258,10.6716,LD2,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,49.492,24.174,50.894,24.859,51.215,25.015,51.773,25.288,51.315,25.065,50675.0,21989.0,251.0,7551.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,27306.0,2862.67,24443.3,485.172,51.2414,0.327544,35.9472,1.81547,1.017659,OUT
25259,10.6716,LD2,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,46.594,24.572,47.791,25.203,48.057,25.343,48.587,25.623,48.15,25.393,36225.0,16308.0,407.0,2667.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,25349.0,2698.17,22650.8,478.986,51.2459,0.328919,33.3638,1.97675,1.018341,OUT
25260,10.6716,LD2,-3.642,16.75,4.868,10.305,HMSDIS,0.25,3.3,0.67,2.0,22020.669,23.639,22555.611,24.213,22673.383,24.33,22915.262,24.59,22716.906,24.38,0.9983,0.9959,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99885,98.1483,-999,-999,-999,-999,-999,-999,34.1466,2.05067,1.017515,OUT
25261,10.6716,LD2,-3.642,16.75,4.868,10.305,SHMSDIS,0.25,3.3,0.67,2.0,23461.548,24.741,24034.075,25.345,24147.711,25.464,24411.42,25.743,24197.787,25.517,-999,-999,0.9888,0.9822,-1.0,33.0,-1.0,-1.0,-1.0,-1.0,0.99886,98.122,-999,-999,-999,-999,-999,-999,33.4986,1.60253,1.018419,OUT
25262,10.6716,LH2,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,102.08,50.211,104.55,51.426,105.51,51.9,106.98,52.622,105.66,51.972,91569.0,5443.0,521.0,2730.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,31091.0,3359.33,27731.7,267.24,51.2321,0.327846,35.0898,1.61016,1.034234,OUT
25263,10.6716,LH2,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,105.92,52.599,108.59,53.929,109.61,54.432,111.15,55.197,109.78,54.519,6892.0,10916.0,837.0,5592.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,32533.0,3587.5,28945.5,268.495,51.2345,0.330439,35.0251,1.79806,1.035742,OUT
25264,10.6716,LH2,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,88.461,51.285,90.772,52.625,91.601,53.105,92.883,53.848,91.759,53.197,60069.0,57985.0,980.0,3400.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,27295.0,2595.83,24699.2,280.024,51.2358,0.327867,35.7493,1.7901,1.033877,OUT
25265,10.6716,LH2,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,53.126,27.578,54.231,28.152,54.418,28.249,55.066,28.586,54.551,28.318,9757.0,2694.0,5.0,444.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,15974.0,932.333,15041.7,279.591,51.2475,0.321857,36.8751,1.89522,1.019515,OUT
25266,10.6716,LH2,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,52.754,27.203,53.767,27.726,53.933,27.811,54.57,28.14,54.056,27.875,8818.0,2267.0,61.0,414.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,15650.0,947.667,14702.3,275.546,51.239,0.319763,32.3663,1.72909,1.020407,OUT
25267,10.6716,LH2,-3.642,16.75,4.868,10.305,HMSDIS,0.25,3.3,0.67,2.0,26064.502,27.324,26652.045,27.94,26724.155,28.01,27046.026,28.35,26793.432,28.08,0.9984,0.995,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99739,98.9418,-999,-999,-999,-999,-999,-999,31.0469,1.81544,1.020913,OUT
25268,10.6716,LH2,-3.642,16.75,4.868,10.305,SHMSDIS,0.25,3.3,0.67,2.0,24719.582,27.367,25215.508,27.916,25280.559,27.988,25582.749,28.323,25338.01,28.052,-999,-999,0.9905,0.9854,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,0.99864,98.9405,-999,-999,-999,-999,-999,-999,31.7943,2.14572,1.020699,OUT
25269,10.6716,Dummy,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,66.842,38.332,68.272,39.152,68.509,39.288,69.433,39.818,68.656,39.373,198.0,3940.0,77.0,647.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,10428.0,779.5,9648.5,142.113,51.2393,0.325433,30.7314,1.69193,1.030485,OUT
25270,10.6716,Dummy,-3.642,16.75,4.868,10.305,HMSDIS,0.25,3.3,0.67,2.0,36631.055,38.875,37345.061,39.633,37473.874,39.76,37980.382,40.3,37564.886,39.86,0.9984,0.9957,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99823,98.9723,-999,-999,-999,-999,-999,-999,29.9572,1.4998,1.031613,OUT
25271,10.6716,Dummy,-3.642,16.75,4.868,10.305,SHMSDIS,0.25,3.3,0.67,2.0,32315.076,37.711,32978.019,38.484,33091.363,38.616,33535.5,39.135,33172.65,38.711,-999,-999,0.9898,0.9843,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,0.99873,98.9809,-999,-999,-999,-999,-999,-999,30.5,1.54818,1.030092,OUT
25272,10.6716,C,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,89.447,52.466,91.428,53.629,92.153,54.054,93.453,54.816,92.354,54.171,37342.0,64881.0,307.0,4864.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,28261.0,3993.17,24267.8,267.69,51.2386,0.331032,29.4651,2.03421,1.046471,OUT
25273,10.6716,C,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,94.642,53.324,96.931,54.613,97.742,55.07,99.128,55.851,97.952,55.189,59750.0,75503.0,471.0,6870.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,30272.0,4196.67,26075.3,271.231,51.2383,0.331924,32.7004,1.91895,1.040491,OUT
25274,10.6716,C,-3.642,16.75,4.868,10.305,HMSDIS,0.25,3.3,0.67,2.0,45021.073,50.389,46311.001,51.833,46716.531,52.28,47368.453,53.01,46792.299,52.37,0.9983,0.9957,-999,-999,-1.0,-1.0,-1.0,9.0,-1.0,-1.0,0.99945,97.6864,-999,-999,-999,-999,-999,-999,30.1994,2.44733,1.043047,OUT
25275,10.6716,Cu,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,95.459,53.141,98.252,54.696,99.202,55.224,100.59,55.998,99.387,55.327,27229.0,33495.0,201.0,7641.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,16113.0,2592.67,13520.3,138.344,51.223,0.330669,25.729,1.87704,1.057307,OUT
25276,10.6716,Cu,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,93.951,53.004,96.886,54.66,97.902,55.233,99.269,56.004,98.045,55.314,23619.0,31159.0,704.0,3979.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,16103.0,2558.83,13544.2,140.407,51.2298,0.332802,25.6022,2.44176,1.057606,OUT
25277,10.6716,Cu,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,91.397,51.988,94.336,53.66,95.36,54.242,96.698,55.003,95.499,54.322,16720.0,26714.0,836.0,6543.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,15558.0,2478.33,13079.7,139.248,51.2224,0.333107,24.9876,1.95844,1.057676,OUT
25278,10.6716,Cu,-3.642,16.75,4.868,10.305,HMSDIS,0.25,3.3,0.67,2.0,40245.598,53.823,41663.01,55.718,42133.667,56.34,42728.985,57.14,42180.543,56.41,0.9983,0.996,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99885,97.9889,-999,-999,-999,-999,-999,-999,26.1018,2.59486,1.057849,OUT
25279,10.6716,Dummy,-3.642,16.75,4.868,10.305,PI+SIDIS,0.25,3.3,0.67,2.0,67.814,38.87,69.981,40.113,70.518,40.421,71.455,40.958,70.613,40.475,1741.0,5139.0,25.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,10614.0,782.833,9831.17,140.726,51.2231,0.323833,24.0919,1.82272,1.038296,OUT
25280,10.6716,LD2,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,34.284,19.494,35.528,20.201,35.873,20.397,36.186,20.576,35.934,20.432,39781.0,81488.0,783.0,6559.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,22560.0,5530.83,17029.2,489.681,51.2093,0.33727,29.0705,2.31483,1.014822,OUT
25281,10.6716,LD2,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,34.514,19.591,35.769,20.303,35.875,20.364,36.192,20.544,35.889,20.372,42531.0,82334.0,248.0,8482.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,23406.0,5556.17,17849.8,513.25,51.2552,0.336461,28.0791,2.16492,1.014901,OUT
25282,10.6716,LD2,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,16.217,9.704,16.818,10.064,16.876,10.099,16.918,10.124,16.92,10.125,5188.0,7900.0,528.0,570.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,9768.0,1311.67,8456.33,513.775,51.2431,0.32752,26.0012,1.98169,1.006528,OUT
25283,10.6716,LD2,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,17.503,9.766,18.153,10.129,18.268,10.193,18.316,10.219,18.324,10.224,2692.0,2199.0,532.0,9249.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,10514.0,1448.83,9065.17,508.725,51.2245,0.327618,26.1906,2.18168,1.006605,OUT
25284,10.6716,LD2,-3.642,16.75,3.632,10.305,HMSDIS,0.25,3.3,0.5,2.0,7807.832,9.591,8098.224,9.947,8166.039,10.03,8182.641,10.05,8187.502,10.05,0.9985,0.996,-999,-999,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,0.99689,97.9201,-999,-999,-999,-999,-999,-999,27.4146,1.93709,1.006654,OUT
25285,10.6716,LD2,-3.642,16.75,3.632,10.305,SHMSDIS,0.25,3.3,0.5,2.0,-999,9.759,-999,10.118,-999,10.209,-999,10.233,-999,10.241,-999,-999,0.9894,0.9852,-1.0,33.0,-1.0,-1.0,-1.0,-1.0,0.99968,97.909,-999,-999,-999,-999,-999,-999,27.9265,1.91897,1.00685,OUT
25286,10.6716,LH2,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,71.278,40.584,73.887,42.07,74.695,42.53,75.693,43.098,74.827,42.605,83591.0,49928.0,121.0,1608.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,26515.0,6266.17,20248.8,279.753,51.198,0.340661,27.1222,2.05794,1.03722,OUT
25287,10.6716,LH2,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,63.87,38.304,66.198,39.7,66.689,39.995,67.551,40.511,66.703,40.003,37054.0,31472.0,522.0,5925.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,23783.0,5501.67,18281.3,282.886,51.2283,0.339666,25.944,2.13202,1.035677,OUT
25288,10.6716,LH2,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,44.079,38.866,45.686,40.283,45.787,40.373,46.394,40.907,45.79,40.375,37019.0,55495.0,685.0,2265.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,16349.0,3371.0,12978.0,305.189,51.2507,0.33475,25.0395,1.76816,1.037435,OUT
25289,10.6716,LH2,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,36.133,20.802,37.451,21.561,37.62,21.658,37.982,21.867,37.713,21.712,20852.0,5391.0,139.0,4249.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,12375.0,1741.33,10633.7,288.775,51.2305,0.326006,26.5014,1.73521,1.015999,OUT
25290,10.6716,LH2,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,34.172,20.629,35.425,21.385,35.685,21.543,36.023,21.746,35.787,21.604,14418.0,2467.0,552.0,7332.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,11530.0,1636.67,9893.33,283.371,51.2112,0.327242,25.6654,2.03358,1.01584,OUT
25291,10.6716,LH2,-3.642,16.75,3.632,10.305,HMSDIS,0.25,3.3,0.5,2.0,18560.042,20.99,19249.605,21.769,19420.873,21.96,19603.179,22.16,19474.961,22.02,0.9984,0.9949,-999,-999,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,0.9974,97.7592,-999,-999,-999,-999,-999,-999,24.2906,1.8536,1.016199,OUT
25292,10.6716,LH2,-3.642,16.75,3.632,10.305,SHMSDIS,0.25,3.3,0.5,2.0,17895.273,20.956,18564.844,21.74,18748.663,21.956,18924.072,22.161,18798.116,22.013,-999,-999,0.988,0.9836,-1.0,33.0,-1.0,-1.0,-1.0,-1.0,0.9993,97.7597,-999,-999,-999,-999,-999,-999,25.5398,2.07139,1.016171,OUT
25293,10.6716,Dummy,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,64.86,37.685,67.329,39.119,67.538,39.241,68.413,39.749,67.562,39.255,74492.0,5477.0,134.0,4490.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,12768.0,2467.17,10300.8,155.804,51.2502,0.331644,27.8089,1.63428,1.033115,OUT
25294,10.6716,Dummy,-3.642,16.75,3.632,10.305,HMSDIS,0.25,3.3,0.5,2.0,29341.765,36.932,30470.169,38.352,30491.336,38.37,30894.286,38.88,30539.087,38.43,0.9983,0.9956,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99753,97.2159,-999,-999,-999,-999,-999,-999,27.1573,1.20556,1.032874,OUT
25295,10.6716,C,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,66.737,35.45,69.299,36.81,69.62,36.981,70.544,37.472,69.831,37.093,30964.0,23205.0,689.0,4445.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,26200.0,6717.33,19482.7,288.395,51.2199,0.340645,28.9238,1.69011,1.02978,OUT
25296,10.6716,C,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,60.601,35.394,62.933,36.755,63.426,37.044,64.258,37.529,63.611,37.151,91436.0,2207.0,807.0,132.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,23708.0,6093.0,17615.0,286.482,51.2068,0.339037,30.5112,1.62261,1.028559,OUT
25297,10.6716,C,-3.642,16.75,3.632,10.305,HMSDIS,0.25,3.3,0.5,2.0,18233.696,33.409,18934.643,34.693,19116.677,35.02,19360.666,35.47,19170.732,35.12,0.9983,0.9955,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99914,95.8051,-999,-999,-999,-999,-999,-999,30.1512,2.04978,1.026979,OUT
25298,10.6716,Cu,-3.642,16.75,3.632,10.305,PI+SIDIS,0.25,3.3,0.5,2.0,73.099,43.832,75.963,45.55,76.684,45.982,77.708,46.596,76.789,46.045,59340.0,24398.0,560.0,582.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,16975.0,5534.17,11440.8,154.189,51.2184,0.340892,31.4226,1.97855,1.03527,OUT
