run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,IHWP,coinblock_ratio,BCM2_Q_hp,BCM2_Q_hm,h_EL_CLEAN,p_EL_CLEAN
28251,10.676,Dummy,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,48262.016,49.91,48048.593,49.689,42552.753,44.006,144591.489,149.528,66574.948,68.848,0.9994,0.8275,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,99.4812,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,2343280.0,2566460.0
28252,10.676,C,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,81.043,49.199,80.66,48.967,71.46,43.382,243.542,147.847,111.8,67.871,0.9992,0.8454,0.9857,0.9811,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99983,0.0196,16314.0,2377.67,13936.3,176.279,1.6351,51.2743,0.439644,1.0,-999,-999,39765.06599,39685.85401,12923091.0,17818210.0
28253,10.676,C,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,87.43,49.402,86.924,49.116,77.044,43.533,264.554,149.484,120.542,68.111,0.9992,0.8313,0.9878,0.9824,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99985,0.0194,17736.0,2572.33,15163.7,177.741,1.57979,51.2889,0.493907,1.0,-999,-999,42762.18487,42673.64413,13941069.0,19145086.0
28254,10.676,C,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,16056.029,50.756,15963.307,50.463,14152.856,44.74,48190.155,152.338,22145.254,70.005,0.9992,0.859,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-999,98.0469,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,2303388.0,3515127.0
28255,10.676,C,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,42260.927,48.863,42038.451,48.606,37266.748,43.089,128347.353,148.399,58309.869,67.42,0.9993,0.8511,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-999,98.0661,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,6741747.0,9254066.0
28256,10.676,Cu,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,109.475,66.547,109.192,66.375,96.658,58.756,243.124,147.789,145.297,88.323,0.9992,0.8893,0.9825,0.9783,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99976,0.0287,13250.0,3306.33,9943.67,93.1827,1.10089,51.259,0.44793,1.0,-999,-999,53848.03596,53733.49304,13192821.0,24672317.0
28257,10.676,Cu,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,101.124,64.131,100.887,63.98,89.28,56.62,228.559,144.948,134.333,85.192,0.9992,0.89,0.9824,0.9786,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99978,0.0283,12357.0,3000.67,9356.33,94.8659,1.14968,51.2537,0.42828,1.0,-999,-999,49708.77291,49601.29509,12182804.0,22697692.0
28258,10.676,Cu,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,95.047,62.171,94.785,61.999,83.906,54.884,218.571,142.969,126.628,82.828,0.9991,0.8873,0.9841,0.9791,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99976,0.028,11686.0,2804.17,8881.83,95.8149,1.18926,51.2508,0.442489,1.0,-999,-999,46594.38788,46492.33012,11453707.0,21309674.0
28259,10.676,Cu,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,61995.479,69.591,61780.629,69.349,54730.789,61.436,134247.342,150.694,82134.317,92.197,0.9992,0.8922,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-999,97.0916,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,7475642.0,13942211.0
28260,10.676,LH2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,95.317,57.632,94.869,57.362,84.308,50.976,244.104,147.595,131.889,79.745,0.9992,0.7311,0.9866,0.9826,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99983,0.0182,22738.0,2613.0,20125.0,216.101,1.63462,51.2612,0.403079,1.0,-999,-999,46651.73595,46557.97705,13568798.0,17836572.0
28261,10.676,LH2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,91.204,57.939,90.825,57.698,80.55,51.171,233.246,148.173,125.898,79.978,0.9991,0.7274,0.986,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99981,0.0182,21507.0,2508.83,18998.2,213.262,1.66216,51.2754,0.400455,1.0,-999,-999,44658.24384,44566.69816,12988220.0,17071580.0
28262,10.676,LH2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,104.98,59.537,104.593,59.317,92.146,52.258,265.403,150.517,143.884,81.6,0.9993,0.746,0.9851,0.9824,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99984,0.0184,25110.0,2946.5,22163.5,215.885,1.55852,51.3166,0.397068,1.0,-999,-999,51458.33971,51352.03029,14944427.0,19566961.0
28263,10.676,LH2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,114.15,60.279,113.761,60.073,100.185,52.904,287.152,151.635,156.735,82.766,0.9992,0.7417,0.986,0.9824,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9998,0.0185,26887.0,3133.17,23753.8,212.758,1.48286,51.3037,0.413219,1.0,-999,-999,55978.66324,55859.10676,16244350.0,21279679.0
28264,10.676,LH2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,105.969,58.98,105.555,58.75,93.418,51.995,268.889,149.659,146.29,81.422,0.9993,0.8573,0.9785,0.9768,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.99973,0.0183,25247.0,2916.83,22330.2,216.785,1.55734,51.2773,0.464042,1.0,-999,-999,51929.51379,51821.38221,15084376.0,19845226.0
28265,10.676,LH2,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,44457.134,58.048,44245.075,57.771,39268.07,51.273,113534.052,148.243,61475.215,80.269,0.9993,0.7511,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,98.1807,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,6328583.0,8330534.0
28266,10.676,LH2,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,59961.681,55.862,59681.982,55.602,53005.847,49.382,155696.869,145.052,82908.879,77.241,0.9992,0.8635,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-999,98.2044,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,8544730.0,11258936.0
28267,10.676,LD2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,115.195,68.481,114.882,68.295,101.039,60.066,251.548,149.54,152.882,90.885,0.999,0.8077,0.9802,0.978,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9991,0.0426,48688.0,12605.2,36082.8,321.763,2.00965,51.2984,0.495772,1.0,-999,-999,56506.11371,56385.31829,29201299.0,44615937.0
28268,10.676,LH2,-5.343,15.97,-5.154,16.87,PI-SIDIS,-999,-999,-999,-999,163.228,67.205,162.828,67.04,143.977,59.278,359.599,148.055,217.011,89.348,0.9989,0.8579,0.9918,0.9637,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,0.0011,2390.0,98.6667,2291.33,14.6188,0.312976,51.2874,0.453733,1.0,-999,-999,80153.82439,79973.85161,23127493.0,16522533.0
28269,10.676,Dummy,-5.343,15.97,-5.154,16.87,PI-SIDIS,-999,-999,-999,-999,58.183,50.003,57.874,49.738,50.845,43.697,175.747,151.039,79.407,68.243,0.9995,0.8824,0.9888,0.9868,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0003,551.0,3.5,547.5,9.59155,0.411443,51.3423,0.455004,1.0,-999,-999,28438.5286,28376.3214,2822196.0,2438908.0
28270,10.676,LD2,-5.343,15.97,-5.154,16.87,PI-SIDIS,-999,-999,-999,-999,126.697,70.132,126.381,69.957,111.329,61.625,273.782,151.549,168.334,93.18,0.9989,0.8704,0.9919,0.967,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99995,0.0026,9564.0,340.833,9223.17,75.5566,0.803522,51.2892,0.447773,1.0,-999,-999,62182.80955,62041.10745,32060342.0,26446515.0
28276,10.676,LH2,-5.343,15.97,-3.837,16.87,HMSDIS,-999,-999,-999,-999,53449.247,69.332,53315.344,69.158,47234.487,61.271,115999.457,150.469,70839.759,91.89,0.9992,0.7558,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-999,99.6417,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,7567094.0,13702584.0
28277,10.676,LH2,-5.343,15.97,-3.837,16.87,HMSDIS,-999,-999,-999,-999,9054.522,70.312,9033.054,70.145,7992.617,62.066,19477.685,151.252,12041.558,93.507,0.9992,0.8673,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-999,99.6416,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,1282941.0,2323077.0
28278,10.676,LH2,-5.343,15.97,-3.837,16.87,HMSDIS,-999,-999,-999,-999,27622.417,67.559,27562.978,67.414,24271.72,59.364,60707.04,148.477,36634.011,89.6,0.9991,0.8629,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-999,99.643,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,3909993.0,7089871.0
28280,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,40.994,49.612,40.817,49.399,35.88,43.424,124.04,150.119,56.091,67.884,0.9997,0.8333,0.9933,0.9845,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0008,1014.0,20.8333,993.167,24.7227,0.794026,51.3829,0.485979,1.0,-999,-999,20027.63547,19982.70453,1988312.0,3365173.0
28281,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,78.003,48.305,77.544,48.021,68.774,42.59,238.037,147.411,107.534,66.593,0.9995,0.8333,0.9872,0.9872,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0008,1927.0,31.3333,1895.67,24.7757,0.574503,51.2805,0.406813,1.0,-999,-999,38163.85105,38069.54195,3791650.0,6428031.0
28282,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,91.98,50.313,91.474,50.036,81.042,44.33,276.601,151.3,126.695,69.302,0.9991,0.8737,0.9905,0.9885,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0008,2237.0,40.0,2197.0,24.3191,0.524319,51.2855,0.408504,1.0,-999,-999,45012.6536,44902.9914,4466032.0,7577318.0
28283,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,30.33,48.367,30.175,48.121,26.703,42.584,92.389,147.334,41.751,66.58,0.9991,0.9091,0.9835,0.9875,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0008,753.0,12.1667,740.833,24.8844,0.922971,51.3136,0.456293,1.0,-999,-999,14880.49501,14847.12599,1471596.0,2497983.0
28284,10.676,Dummy,-5.343,15.97,-3.837,16.87,HMSDIS,-999,-999,-999,-999,45582.08,49.758,45366.189,49.522,40113.681,43.789,137683.042,150.296,62700.276,68.444,0.9993,0.8307,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-999,99.9162,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,2213172.0,3757199.0
28285,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,87.732,49.853,87.329,49.625,77.167,43.85,264.989,150.579,120.618,68.541,0.9998,0.8837,0.994,0.987,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0009,2092.0,32.6667,2059.33,23.8967,0.531443,51.3254,0.505444,1.0,-999,-999,42968.13796,42870.25104,4253571.0,7238259.0
28286,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,63.66,49.378,63.352,49.139,55.96,43.405,192.701,149.467,87.471,67.846,0.9996,0.8971,0.992,0.9865,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0008,1487.0,27.6667,1459.33,23.3599,0.618222,51.3344,0.493324,1.0,-999,-999,31213.146,31140.932,3090295.0,5241428.0
28287,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,112.023,67.302,111.61,67.053,98.464,59.155,246.385,148.024,148.67,89.319,0.9991,0.772,0.9903,0.9853,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,0.003,9347.0,435.5,8911.5,81.1112,0.883376,51.3271,0.502019,1.0,-999,-999,54902.07585,54777.46815,15883693.0,23359667.0
28288,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,96.466,66.238,96.133,66.009,84.763,58.202,214.081,146.998,127.912,87.83,0.9991,0.8205,0.9907,0.9864,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,0.003,8084.0,368.333,7715.67,81.4424,0.952649,51.3357,0.490003,1.0,-999,-999,47268.73158,47160.96142,13676965.0,20097976.0
28289,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,133.58,70.317,133.209,70.121,117.442,61.822,287.808,151.503,177.016,93.182,0.9991,0.8017,0.993,0.9868,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,0.0031,11121.0,512.833,10608.2,80.7752,0.806068,51.3227,0.487524,1.0,-999,-999,65546.80362,65398.96938,18928698.0,27827549.0
28290,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,63.843,63.245,63.67,63.074,56.143,55.617,145.587,144.224,84.903,84.108,0.9991,0.7729,0.9915,0.9888,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,0.0029,5295.0,233.667,5061.33,80.4695,1.16116,51.3206,0.495729,1.0,-999,-999,31262.22713,31192.08987,9049671.0,13304129.0
28291,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,107.501,64.56,107.115,64.328,94.533,56.772,241.055,144.765,142.664,85.677,0.9991,0.8772,0.9897,0.9851,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.99995,0.003,8847.0,429.167,8417.83,79.8511,0.895833,51.2872,0.367505,1.0,-999,-999,52664.50811,52550.76189,15237015.0,22400933.0
28292,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,115.47,67.616,115.11,67.406,101.652,59.525,253.631,148.52,153.214,89.719,0.9991,0.8089,0.9909,0.9868,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99999,0.003,9698.0,456.667,9241.33,81.431,0.871152,51.3035,0.402395,1.0,-999,-999,56626.68079,56498.07321,16358241.0,24061370.0
28293,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,116.743,68.434,116.439,68.255,102.877,60.305,255.219,149.607,155.134,90.938,0.999,0.7667,0.9916,0.9882,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,0.003,9575.0,440.333,9134.67,79.4684,0.854533,51.2823,0.369436,1.0,-999,-999,57282.21024,57151.11176,16530288.0,24309653.0
28294,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,57.292,67.456,57.15,67.288,50.506,59.466,126.063,148.425,76.187,89.702,0.9992,0.7649,0.9911,0.9857,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,0.003,4761.0,230.167,4530.83,80.4968,1.23081,51.2872,0.365808,1.0,-999,-999,28041.37158,27977.50542,8109189.0,11932638.0
28295,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,118.388,68.157,118.133,68.01,104.46,60.138,259.694,149.508,157.383,90.607,0.9991,0.7924,0.9904,0.9848,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,0.0063,12022.0,1185.17,10836.8,93.2346,0.951047,51.2826,0.364785,1.0,-999,-999,58187.7459,58053.3851,16767898.0,51009958.0
28296,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,49.832,66.927,49.713,66.768,43.987,59.078,110.054,147.809,66.247,88.974,0.9991,0.7853,0.9907,0.9851,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,0.0063,5065.0,507.5,4557.5,93.1526,1.46674,51.2814,0.372583,1.0,-999,-999,24376.47343,24323.70157,7062857.0,21442184.0
28298,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,116.8,67.697,116.414,67.473,102.69,59.519,256.425,148.623,154.854,89.753,0.9992,0.7935,0.99,0.9859,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99993,0.0063,11806.0,1170.5,10635.5,92.7469,0.955327,51.2972,0.363746,1.0,-999,-999,57269.07498,57126.74302,16552358.0,50249010.0
28299,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,116.566,69.123,116.234,68.926,102.072,60.529,253.585,150.375,154.839,91.819,0.9993,0.7879,0.9913,0.9863,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,0.0064,11633.0,1154.17,10478.8,91.4747,0.949282,51.3131,0.359511,1.0,-999,-999,57188.54511,57050.66889,16506812.0,50017325.0
28300,10.676,Dummy,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,84.504,49.856,84.109,49.623,74.297,43.834,254.875,150.372,116.298,68.614,0.9996,0.9236,0.9922,0.9881,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0017,2377.0,86.5,2290.5,27.5715,0.588651,51.278,0.375267,1.0,-999,-999,41376.7908,41287.7392,4098467.0,14226770.0
28301,10.676,Dummy,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,88.248,49.77,87.845,49.543,77.813,43.885,266.839,150.491,121.772,68.677,0.9989,0.8561,0.9891,0.9883,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0017,2533.0,90.5,2442.5,28.1648,0.582075,51.2743,0.37323,1.0,-999,-999,43216.34593,43121.10907,4278337.0,14869512.0
28302,10.676,Dummy,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,88.321,49.422,87.931,49.203,77.976,43.633,267.712,149.803,121.946,68.237,0.9999,0.8394,0.9892,0.9878,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0017,2567.0,81.8333,2485.17,28.6146,0.584919,51.2794,0.371948,1.0,-999,-999,43259.13494,43162.77806,4283239.0,14895485.0
28303,10.676,Dummy,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,110.415,50.352,109.831,50.085,96.809,44.147,332.565,151.656,151.115,68.912,0.9992,0.8381,0.992,0.9885,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0017,3108.0,109.333,2998.67,27.6423,0.515414,51.3232,0.370222,1.0,-999,-999,54060.18909,53941.75891,5356347.0,18588830.0
28304,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,107.485,68.871,107.159,68.662,94.186,60.35,233.606,149.684,142.559,91.345,0.9991,0.788,0.992,0.9864,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,0.0064,11109.0,1070.33,10038.7,95.063,1.00608,51.3004,0.380054,1.0,-999,-999,52713.4616,52590.6004,15215137.0,46148892.0
28305,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,116.098,70.92,115.801,70.739,102.177,62.416,249.189,152.221,154.033,94.093,0.9992,0.7961,0.9912,0.986,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99995,0.0064,11868.0,1145.17,10722.8,93.9918,0.962573,51.2694,0.376205,1.0,-999,-999,56966.92358,56839.51442,16436515.0,49843359.0
28306,10.676,LH2,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,101.013,66.092,100.789,65.945,89.174,58.345,224.465,146.865,134.321,87.885,0.9991,0.7691,0.9893,0.9847,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99982,0.0134,11705.0,2431.5,9273.5,93.5392,1.11001,51.2566,0.384507,1.0,-999,-999,49552.75111,49446.20389,14300671.0,90910440.0
28307,10.676,LH2,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,72.566,59.25,72.401,59.115,64.065,52.308,175.836,143.569,97.0,79.2,0.9992,0.7756,0.9895,0.9837,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99986,0.0127,8454.0,1661.67,6792.33,95.4598,1.3132,51.2682,0.384849,1.0,-999,-999,35616.40797,35531.62903,10283272.0,65287457.0
28308,10.676,LH2,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,102.771,67.488,102.448,67.275,90.575,59.479,226.19,148.534,136.336,89.529,0.9992,0.7657,0.9885,0.9847,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99987,0.0135,11874.0,2449.0,9425.0,93.5138,1.09959,51.2674,0.379383,1.0,-999,-999,50379.02353,50260.96247,14559282.0,92362912.0
28309,10.676,LH2,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,87.567,62.929,87.247,62.7,77.1,55.408,199.705,143.516,116.392,83.644,0.9992,0.7613,0.9885,0.9847,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99987,0.0132,10075.0,2046.5,8028.5,93.5372,1.18906,51.2674,0.37252,1.0,-999,-999,42884.96661,42782.39939,12411570.0,78559387.0
28310,10.676,Dummy,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,83.981,49.375,83.558,49.126,73.801,43.39,254.344,149.536,115.361,67.824,0.9994,0.8755,0.9917,0.987,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,0.0034,2572.0,171.667,2400.33,29.123,0.618731,51.3009,0.375458,1.0,-999,-999,41105.00095,41014.46005,4074552.0,29199932.0
28311,10.676,Dummy,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,84.879,49.493,84.476,49.258,74.534,43.46,256.515,149.573,116.497,67.929,0.9995,0.8957,0.9898,0.9852,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0034,2472.0,173.833,2298.17,27.6275,0.601193,51.3143,0.382101,1.0,-999,-999,41556.36881,41467.94119,4116091.0,29532470.0
28312,10.676,Dummy,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,78.185,47.97,77.836,47.756,68.591,42.084,239.027,146.653,107.205,65.775,0.9993,0.8596,0.9936,0.9854,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0033,2382.0,166.5,2215.5,28.9057,0.640467,51.3017,0.371805,1.0,-999,-999,38376.36365,38295.43135,3792545.0,27236744.0
28313,10.676,Dummy,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,100.328,48.474,99.86,48.248,87.905,42.472,305.784,147.74,137.338,66.355,0.9995,0.8453,0.9893,0.9862,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,0.0034,3039.0,205.0,2834.0,28.7917,0.563197,51.3195,0.374609,1.0,-999,-999,49143.24877,49031.21423,4870319.0,34947468.0
28314,10.676,LH2,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,25.893,51.24,25.788,51.034,22.661,44.845,65.557,129.734,34.591,68.454,0.999,0.8107,0.9845,0.9846,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99989,0.0122,2936.0,566.0,2370.0,93.444,2.17044,51.3061,0.384793,1.0,-999,-999,12588.50956,12562.03544,3676357.0,23254577.0
28315,10.676,LH2,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,87.317,59.512,87.03,59.316,76.316,52.014,210.95,143.775,118.746,80.932,0.9991,0.7717,0.9895,0.9843,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99989,0.0125,9936.0,1952.5,7983.5,93.2901,1.18371,51.3035,0.373479,1.0,-999,-999,42904.95623,42809.45177,12399736.0,78582911.0
28317,10.676,LH2,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,93.172,61.021,92.879,60.829,81.428,53.33,223.033,146.072,127.25,83.34,0.9992,0.7551,0.9903,0.9848,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99991,0.0125,10603.0,2085.67,8517.33,93.2019,1.14509,51.3078,0.370858,1.0,-999,-999,45673.65767,45565.28233,13236411.0,83783819.0
28318,10.676,LH2,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,110.261,63.9,109.923,63.704,96.474,55.91,258.377,149.737,150.823,87.406,0.9992,0.7634,0.9894,0.9847,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9999,0.0127,12918.0,2470.67,10447.3,96.6058,1.0676,51.3011,0.374217,1.0,-999,-999,54074.94377,53950.05823,15659145.0,99105382.0
28319,10.676,LH2,-5.343,15.97,-2.978,12.865,PI-SIDIS,0.44,4.4,0.52,-2.0,97.189,60.519,96.78,60.264,85.026,52.945,234.193,145.83,132.858,82.73,0.9992,0.7598,0.9866,0.9854,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99978,0.028,15447.0,6316.83,9130.17,95.8349,1.34829,51.2768,0.371049,1.0,-999,-999,47591.31673,47486.86527,13811309.0,97071008.0
28321,10.676,LH2,-5.343,15.97,-2.978,12.865,PI-SIDIS,0.44,4.4,0.52,-2.0,76.915,55.972,76.545,55.703,67.233,48.927,191.286,139.202,105.022,76.426,0.9992,0.7649,0.9864,0.9853,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99979,0.0274,12202.0,4903.83,7298.17,96.8646,1.51442,51.271,0.382341,1.0,-999,-999,37607.70004,37520.44696,10932921.0,76657130.0
28322,10.676,LH2,-5.343,15.97,-2.978,12.865,PI-SIDIS,0.44,4.4,0.52,-2.0,107.505,63.086,107.048,62.818,94.017,55.171,253.129,148.54,146.902,86.205,0.9992,0.7624,0.9856,0.9851,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99979,0.0285,17203.0,7124.33,10078.7,95.6715,1.28729,51.2685,0.381669,1.0,-999,-999,52665.90096,52544.88804,15272489.0,107243706.0
