!-------------------------------------------------------------------------------------------------------------------------------------------------------------
!**********************HMS NMR not locking from this point on!! Setting by current. Buyer beware!***************************************************************
!**********************BELOW:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:BELOW**********************************************
!**********************ABOVE:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:ABOVE**********************************************
!****** Changed SHMS polarity for pi+**********************
!*****Starting z=0.5 (pi+ setting)*******************
!**********Start positron background measurements****************************
!** Done with positrons. Starting z=0.5, theta_pq=5.2 degrees, pi+ production
!***** switch to pi-
24086	  07/22	     21:48	  8.565	38     Dummy	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24087	  07/22	     22:30	  8.565	40     Carbon	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24089	  07/22	     23:31	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	Starting z=0.5
!24090	  07/22	     00:00	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	JUNK
24091	  07/23	     00:01	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,0,-1	PI-SIDIS	Trigger efficiency check
24092	  07/23	     00:35	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24093	  07/23	     01:08	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24094	  07/23	     01:39	  8.565	30     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24095	  07/23	     02:10	  8.565	20     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24096	  07/23	     02:42	  8.565	10     LH2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24097	  07/23	     03:26	  8.565	15     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	PTRIG1 too high
24098	  07/23	     03:29	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24099	  07/23	     04:01	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24100	  07/23	     04:32	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24101	  07/23	     05:02	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
!24102	  07/23	     05:36	  8.565	10     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	JUNK - ER1 stuck
24103	  07/23	     05:38	  8.565	10     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24104	  07/23	     06:19	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24110	  07/23	     18:07	  8.565	14     LD2	-1.531	29.05	-3.632	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	EDTM on @ 200Hz
